Iter,Loss,L2
2.630000000000000000e+02,2.177114501953125000e+03,1.281494736671447754e+00
2.640000000000000000e+02,2.120059326171875000e+03,1.301420688629150391e+00
2.650000000000000000e+02,1.802169311523437500e+03,1.325329184532165527e+00
2.660000000000000000e+02,1.862458251953125000e+03,1.360137104988098145e+00
2.670000000000000000e+02,1.823012695312500000e+03,1.392498493194580078e+00
2.680000000000000000e+02,1.877569702148437500e+03,1.401264309883117676e+00
2.690000000000000000e+02,1.794747802734375000e+03,1.393983602523803711e+00
2.700000000000000000e+02,1.767348510742187500e+03,1.389753580093383789e+00
2.710000000000000000e+02,1.804665771484375000e+03,1.392938733100891113e+00
2.720000000000000000e+02,1.773398437500000000e+03,1.393603682518005371e+00
2.730000000000000000e+02,1.817305664062500000e+03,1.382810592651367188e+00
2.740000000000000000e+02,1.721091064453125000e+03,1.373194932937622070e+00
2.750000000000000000e+02,1.694365844726562500e+03,1.374566793441772461e+00
2.760000000000000000e+02,1.653053466796875000e+03,1.382674574851989746e+00
2.770000000000000000e+02,1.652496948242187500e+03,1.386150717735290527e+00
2.780000000000000000e+02,1.671001342773437500e+03,1.382767438888549805e+00
2.790000000000000000e+02,1.631377441406250000e+03,1.381216764450073242e+00
2.800000000000000000e+02,1.610800048828125000e+03,1.385112881660461426e+00
2.810000000000000000e+02,1.552969482421875000e+03,1.389367103576660156e+00
2.820000000000000000e+02,1.567315673828125000e+03,1.388995766639709473e+00
2.830000000000000000e+02,1.543650878906250000e+03,1.391071915626525879e+00
2.840000000000000000e+02,1.556445678710937500e+03,1.399006247520446777e+00
2.850000000000000000e+02,1.519716064453125000e+03,1.405495643615722656e+00
2.860000000000000000e+02,1.521391479492187500e+03,1.403835296630859375e+00
2.870000000000000000e+02,1.498268676757812500e+03,1.399273276329040527e+00
2.880000000000000000e+02,1.507854614257812500e+03,1.394916176795959473e+00
2.890000000000000000e+02,1.491597167968750000e+03,1.387933373451232910e+00
2.900000000000000000e+02,1.489955688476562500e+03,1.379402160644531250e+00
